ticker,n,base,std,ovs,mid,cross,green3,panic3,gapsoft,z11,wtop,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,cluster
RNW,5070,0.0,7.272,1.51,-0.264,-0.718,-0.359,0.661,-0.833,0.212,-0.877,1.51,-0.264,-0.718,-0.359,0.661,-0.833,0.212,3
ROAD,7448,0.501,6.918,0.816,0.736,0.646,0.71,0.759,0.775,-0.106,-2.371,0.315,0.235,0.145,0.209,0.258,0.274,-0.607,2
ROCK,7522,-0.303,6.083,0.261,0.02,0.077,0.0,0.022,-0.247,-0.424,-3.56,0.564,0.323,0.38,0.303,0.325,0.056,-0.12,2
ROIV,6792,0.639,7.988,1.894,0.51,0.483,0.771,1.189,0.091,0.929,-0.513,1.255,-0.129,-0.156,0.132,0.55,-0.548,0.29,2
ROKU,8867,-0.2,9.212,-0.516,0.238,-0.564,-0.014,-1.067,-0.388,0.349,-1.114,-0.316,0.438,-0.364,0.187,-0.867,-0.188,0.55,2
ROOT,5988,-1.548,15.14,-1.323,-1.594,-0.642,-0.67,-1.73,-2.699,1.722,-9.184,0.225,-0.046,0.905,0.877,-0.182,-1.151,3.269,0
ROP,8867,0.067,3.066,0.384,0.175,0.153,-0.106,0.66,0.016,-0.05,-2.115,0.318,0.109,0.086,-0.173,0.593,-0.05,-0.116,2
ROST,8867,0.329,3.955,-0.268,0.427,0.449,0.45,0.131,0.667,0.137,-1.46,-0.598,0.097,0.12,0.121,-0.199,0.337,-0.192,2
RPD,8859,-0.5,8.347,-0.288,-0.5,-0.276,-0.343,-0.805,-0.992,-1.647,-0.44,0.211,-0.0,0.223,0.156,-0.305,-0.492,-1.147,2
RPRX,8867,0.141,3.246,0.698,0.269,0.112,0.201,0.333,0.139,-0.143,-1.932,0.557,0.128,-0.029,0.06,0.192,-0.002,-0.284,2
RRR,8854,0.329,5.153,1.12,0.296,-0.296,-0.228,1.237,-0.026,0.126,-0.541,0.791,-0.033,-0.625,-0.557,0.908,-0.354,-0.202,2
RTX,8867,0.358,3.36,0.667,0.48,0.45,0.566,0.782,0.369,0.824,-1.305,0.309,0.122,0.092,0.208,0.425,0.011,0.466,2
RUM,5969,-1.443,12.123,-0.116,-1.5,-2.097,-2.243,-0.139,-2.759,-0.852,-9.625,1.327,-0.058,-0.655,-0.8,1.304,-1.316,0.591,3
RUN,8867,-0.264,12.59,1.534,0.063,-0.615,-0.308,1.004,-0.945,2.117,-8.596,1.798,0.326,-0.351,-0.044,1.268,-0.681,2.38,3
RUSHA,8081,0.497,4.451,0.699,0.814,0.471,0.216,0.442,-0.07,-0.037,-1.415,0.202,0.317,-0.026,-0.281,-0.055,-0.567,-0.534,2
RVMD,8726,0.284,9.078,1.48,0.429,-0.144,0.472,0.628,0.612,0.805,-2.653,1.195,0.145,-0.429,0.187,0.343,0.327,0.521,2
RXRX,6899,-1.404,13.507,0.559,-0.698,-1.597,-1.493,-1.508,-3.559,-2.363,-0.246,1.962,0.705,-0.194,-0.089,-0.105,-2.155,-0.96,3
RXST,5299,-0.141,9.952,-0.77,-0.541,0.156,0.358,-0.439,0.132,-1.368,-4.224,-0.629,-0.4,0.297,0.499,-0.297,0.273,-1.227,1
RYTM,7526,0.328,10.67,0.732,0.227,0.588,-0.401,0.51,0.758,2.053,-0.67,0.404,-0.101,0.261,-0.728,0.182,0.431,1.726,2
SABR,3044,-0.428,9.403,0.913,0.345,0.359,-0.519,0.772,-1.748,2.732,-2.035,1.342,0.773,0.788,-0.09,1.201,-1.32,3.161,3
SAFT,3299,-0.144,6.027,0.792,0.189,-0.092,0.133,0.792,0.063,-0.019,-11.149,0.936,0.333,0.052,0.278,0.936,0.207,0.125,3
SAIA,8867,0.473,6.977,0.925,0.638,0.466,0.285,1.067,0.948,0.065,-3.94,0.452,0.165,-0.007,-0.188,0.594,0.475,-0.408,2
SAIC,8867,0.388,4.191,0.654,0.171,0.298,0.389,0.545,0.601,0.028,-1.18,0.267,-0.217,-0.09,0.001,0.157,0.214,-0.36,2
SAIL,4496,0.095,9.825,0.237,-0.141,0.212,0.474,-0.299,-0.826,-0.12,-1.169,0.142,-0.236,0.117,0.379,-0.394,-0.921,-0.215,2
SANA,3711,-1.808,12.19,-1.566,-2.183,-2.911,-0.261,-1.758,-2.446,-3.832,-4.875,0.242,-0.375,-1.104,1.547,0.05,-0.639,-2.024,1
SANM,8742,0.454,5.982,0.806,0.617,0.555,0.544,0.452,0.751,0.512,-0.759,0.353,0.163,0.101,0.09,-0.002,0.298,0.058,2
SATS,7150,0.441,10.156,0.431,0.58,0.556,0.566,0.646,0.664,-1.123,-4.075,-0.01,0.139,0.115,0.125,0.205,0.223,-1.564,2
SBAC,8867,-0.24,4.152,-0.147,-0.077,-0.238,-0.269,0.13,-0.346,-0.364,-0.594,0.093,0.162,0.002,-0.029,0.37,-0.106,-0.124,2
SBCF,7679,-0.157,4.791,0.465,-0.262,-0.354,0.119,0.545,-0.154,0.089,-1.968,0.622,-0.105,-0.198,0.276,0.702,0.003,0.246,2
SBGI,6987,-0.875,8.469,-0.363,-1.08,-0.806,-1.165,-0.407,-0.262,-2.361,-3.727,0.512,-0.206,0.069,-0.29,0.468,0.613,-1.486,3
SBLK,8865,0.545,5.727,0.054,0.983,0.545,0.565,0.343,-0.389,0.079,-5.806,-0.491,0.437,-0.0,0.019,-0.203,-0.935,-0.466,2
SBRA,8867,0.139,3.589,0.66,0.0,0.133,0.141,0.242,0.434,-0.955,-1.059,0.521,-0.139,-0.006,0.002,0.103,0.296,-1.094,2
SBUX,8867,0.084,4.232,0.37,0.282,0.082,0.038,0.222,0.569,0.617,-2.148,0.286,0.198,-0.002,-0.046,0.138,0.485,0.533,2
SCHL,5926,0.558,6.775,1.838,0.885,0.515,0.198,1.129,1.056,1.499,-3.138,1.28,0.327,-0.043,-0.36,0.571,0.498,0.941,2
SCHW,8867,0.293,4.662,-0.068,0.525,0.283,-0.066,0.476,0.361,0.295,-3.05,-0.36,0.232,-0.01,-0.358,0.183,0.069,0.002,2
SCSC,4642,0.548,6.76,0.981,0.906,1.067,0.026,0.663,-1.101,0.538,0.024,0.433,0.358,0.519,-0.521,0.115,-1.649,-0.01,2
SCVL,7249,-0.481,6.624,-0.042,-0.314,-0.258,-0.301,0.046,0.001,-1.045,-4.085,0.44,0.167,0.223,0.18,0.528,0.482,-0.563,2
SDGR,8844,-0.989,9.166,-1.295,-0.18,-1.061,-1.089,-0.847,0.138,-3.037,-2.677,-0.306,0.808,-0.073,-0.101,0.141,1.126,-2.049,2
SEDG,8867,-0.959,11.845,-1.006,0.144,-1.195,-1.927,-1.636,-1.163,0.741,-6.158,-0.047,1.104,-0.236,-0.967,-0.676,-0.204,1.701,0
SEIC,8867,0.187,3.14,0.317,0.039,0.261,0.035,0.27,-0.059,0.437,-0.622,0.13,-0.148,0.074,-0.152,0.083,-0.246,0.25,2
SEMR,4700,0.084,11.718,-1.2,0.245,0.084,-0.093,-0.085,-0.623,0.084,-1.593,-1.284,0.161,0.0,-0.177,-0.169,-0.707,-0.0,0
SERV,3504,-1.533,15.804,-1.571,-1.342,-1.524,-1.669,0.0,-1.195,-2.619,-1.071,-0.037,0.191,0.009,-0.135,1.533,0.338,-1.085,3
SEZL,3853,2.485,16.611,3.487,1.219,2.458,2.979,4.334,4.449,-0.36,-1.533,1.002,-1.266,-0.027,0.494,1.849,1.964,-2.845,1
SFM,8867,0.551,5.397,0.492,0.707,0.567,0.383,0.53,0.405,0.325,-0.527,-0.059,0.156,0.016,-0.168,-0.021,-0.146,-0.226,2
SFNC,8022,-0.211,4.459,-0.186,-0.482,-0.29,-0.039,-0.302,-0.122,0.143,-2.397,0.025,-0.271,-0.079,0.172,-0.091,0.089,0.354,2
SGML,7184,-0.47,12.143,-0.239,-0.692,0.165,0.455,0.363,-0.386,0.728,-7.062,0.231,-0.221,0.635,0.925,0.834,0.084,1.199,1
SGRY,8835,-0.636,7.49,0.396,-0.825,-0.687,-0.733,-0.599,-0.695,-1.283,-2.427,1.032,-0.189,-0.051,-0.097,0.037,-0.059,-0.647,2
SHC,8598,-0.173,7.962,0.03,-0.053,-0.234,-0.717,0.301,0.031,-0.359,-4.727,0.203,0.12,-0.061,-0.544,0.474,0.204,-0.186,2
SHLS,7935,-0.259,10.763,-0.951,0.199,0.298,-0.489,-0.279,-1.86,-2.212,-4.376,-0.692,0.458,0.557,-0.229,-0.02,-1.601,-1.952,0
SHOO,8866,0.122,5.207,0.621,-0.135,-0.023,0.084,0.359,-0.159,1.387,-2.394,0.499,-0.257,-0.144,-0.038,0.237,-0.281,1.265,2
SHOP,8867,-0.052,9.039,0.343,0.339,0.855,-0.103,0.033,-0.103,-0.359,-9.861,0.395,0.391,0.907,-0.051,0.085,-0.051,-0.307,0
SIBN,5676,-0.105,9.635,0.442,-0.147,0.066,0.253,-0.062,0.965,1.194,-5.81,0.547,-0.042,0.171,0.358,0.043,1.07,1.299,1
SIGI,8726,0.091,3.584,1.084,0.143,0.081,0.116,1.124,-0.281,-0.405,-0.594,0.993,0.052,-0.01,0.025,1.033,-0.372,-0.496,2
SIRI,8867,-0.328,5.943,-1.118,-0.142,0.251,-0.401,-0.951,-0.361,-0.915,-2.334,-0.79,0.186,0.579,-0.073,-0.622,-0.033,-0.587,2
SITM,8805,0.806,10.571,0.595,1.281,0.87,0.577,-0.412,-0.016,1.115,-5.857,-0.211,0.475,0.064,-0.228,-1.217,-0.822,0.309,0
SKWD,5430,0.57,4.999,2.442,0.021,0.555,1.338,0.969,0.557,-0.103,0.462,1.872,-0.549,-0.015,0.768,0.399,-0.013,-0.673,2
SKYT,4613,0.055,17.627,2.471,-1.559,-1.073,2.376,0.813,2.215,2.242,-15.977,2.417,-1.613,-1.128,2.321,0.758,2.16,2.188,1
SKYW,8756,0.424,6.065,-0.604,0.467,0.593,0.836,0.215,0.58,1.437,-0.565,-1.029,0.043,0.169,0.412,-0.209,0.156,1.013,2
SLAB,8859,0.07,6.732,-0.405,0.107,0.0,0.187,-0.118,-0.163,0.228,0.28,-0.475,0.037,-0.07,0.117,-0.188,-0.233,0.158,2
SLB,8867,0.148,5.488,0.213,0.276,0.284,-0.152,0.022,-0.416,-0.156,-0.969,0.066,0.128,0.136,-0.3,-0.125,-0.563,-0.304,2
SLM,8867,0.127,4.935,0.54,0.141,-0.145,-0.089,0.246,0.368,-0.329,-1.204,0.413,0.013,-0.272,-0.216,0.119,0.241,-0.456,2
SLP,4999,-0.05,9.98,0.532,-0.164,-0.27,0.915,-0.531,-0.025,0.0,-1.644,0.582,-0.114,-0.22,0.965,-0.481,0.025,0.05,1
SLRC,3464,-0.271,4.751,-0.141,0.204,-0.444,-0.649,-0.141,-2.317,0.0,-4.162,0.129,0.475,-0.173,-0.378,0.13,-2.046,0.271,2
SMCI,7144,0.836,13.594,1.094,0.675,1.403,0.424,1.419,1.032,-0.691,-5.388,0.258,-0.161,0.567,-0.412,0.583,0.196,-1.527,0
SMMT,3824,0.206,13.688,2.186,0.911,-0.762,-0.101,2.103,-1.531,-2.54,-1.338,1.979,0.704,-0.969,-0.307,1.897,-1.737,-2.747,3
SMPL,8836,-0.27,4.77,-0.183,-0.309,0.0,-0.42,-0.182,0.192,0.039,-1.84,0.087,-0.039,0.27,-0.15,0.088,0.462,0.308,2
SMTC,8866,0.421,9.072,0.027,0.475,0.268,0.459,0.735,0.788,1.097,-1.127,-0.394,0.055,-0.153,0.039,0.314,0.368,0.676,2
SNBR,6819,-1.267,14.007,-3.279,-0.784,-0.933,-1.916,-2.681,-1.177,1.346,-4.739,-2.012,0.483,0.334,-0.649,-1.414,0.09,2.613,0
SNDX,8359,0.141,7.657,-0.394,0.098,0.331,0.0,-0.262,0.435,0.578,0.064,-0.535,-0.043,0.19,-0.141,-0.403,0.294,0.437,2
SNEX,6158,1.499,6.494,1.286,1.555,1.46,1.436,1.207,0.853,1.728,-1.079,-0.213,0.056,-0.039,-0.063,-0.292,-0.646,0.229,2
SNOW,8867,0.32,8.526,0.902,0.266,0.007,0.15,-0.165,-0.145,0.048,-4.386,0.582,-0.054,-0.313,-0.17,-0.484,-0.465,-0.272,2
SNPS,8867,0.279,5.465,-0.187,0.456,-0.439,0.521,-0.076,0.575,1.062,0.44,-0.466,0.177,-0.719,0.242,-0.356,0.296,0.782,2
SO,8867,0.324,2.54,0.375,0.429,0.445,0.343,0.674,0.393,0.09,0.236,0.052,0.106,0.121,0.02,0.35,0.069,-0.233,2
SOFI,8539,0.12,9.394,-0.156,0.773,0.889,0.611,-0.186,0.897,-0.569,-0.921,-0.276,0.653,0.769,0.491,-0.306,0.777,-0.689,2
SONO,8867,-0.387,6.783,-0.558,-0.555,0.055,-0.05,-0.549,-0.383,1.061,-0.788,-0.171,-0.168,0.442,0.337,-0.162,0.005,1.449,2
SOUN,3635,-0.903,16.354,-0.325,0.318,0.0,-0.358,-1.347,0.0,0.0,-3.047,0.579,1.221,0.903,0.545,-0.443,0.903,0.903,0
SPGI,8867,0.262,3.525,-0.082,0.468,0.516,0.228,0.352,0.195,0.295,-1.095,-0.344,0.206,0.255,-0.034,0.091,-0.067,0.034,2
SPOT,8867,0.35,6.379,-0.305,0.29,0.393,0.131,-0.111,0.329,0.687,-1.282,-0.655,-0.061,0.043,-0.22,-0.461,-0.022,0.337,2
SPRY,4362,-0.36,11.302,-0.653,-0.507,-0.559,-0.768,-0.598,-1.543,0.558,-9.659,-0.293,-0.147,-0.199,-0.408,-0.238,-1.183,0.917,0
SPSC,8729,0.298,5.727,0.554,0.578,0.037,0.078,0.929,0.015,0.376,-1.517,0.256,0.28,-0.261,-0.22,0.631,-0.283,0.078,2
SPT,8791,-0.487,9.286,0.053,-0.144,-0.283,-1.168,-0.499,-0.908,0.683,-7.81,0.54,0.343,0.204,-0.681,-0.012,-0.421,1.17,0
SPWR,4102,-1.423,9.523,-1.779,-1.814,-1.594,-0.462,-2.758,-2.351,-3.54,0.864,-0.356,-0.391,-0.171,0.961,-1.335,-0.928,-2.117,1
SRAD,5363,0.135,10.187,-1.542,0.248,0.707,0.096,-1.839,1.127,-0.07,-2.391,-1.677,0.113,0.571,-0.04,-1.974,0.992,-0.206,0
SRPT,8860,-0.14,9.536,-0.646,-0.022,0.506,-0.037,-0.634,-0.285,0.987,-1.137,-0.506,0.118,0.647,0.103,-0.494,-0.145,1.128,0
SRRK,5900,-0.67,13.852,1.336,-0.557,-0.941,-1.841,0.441,-1.08,-1.66,-5.96,2.006,0.113,-0.271,-1.171,1.111,-0.41,-0.99,3
SSNC,8867,0.238,3.495,0.233,0.289,0.245,0.279,0.349,0.569,0.706,-1.725,-0.005,0.051,0.007,0.041,0.112,0.331,0.468,2
SSRM,8333,0.104,7.535,1.283,-0.292,-0.196,0.182,1.226,-0.573,-0.452,-9.55,1.178,-0.396,-0.301,0.078,1.121,-0.677,-0.557,3
SSYS,7023,-1.04,8.274,-1.458,-0.93,-0.841,-1.397,-1.335,-1.307,-1.68,-1.564,-0.419,0.11,0.199,-0.357,-0.295,-0.267,-0.641,2
STAA,8827,-1.046,8.732,0.655,-0.704,-1.207,-1.691,0.583,-1.419,0.596,-2.633,1.701,0.342,-0.161,-0.645,1.629,-0.372,1.642,3
STBA,3604,0.299,6.536,0.299,0.358,0.162,-0.073,0.249,0.479,-3.147,-6.264,0.0,0.058,-0.137,-0.372,-0.051,0.18,-3.447,2
STEP,7672,0.28,6.369,0.322,0.681,0.341,0.049,0.809,1.124,0.713,-3.039,0.042,0.4,0.06,-0.232,0.529,0.844,0.432,2
STGW,3496,0.482,10.549,1.912,0.842,0.432,0.71,0.0,-1.911,-2.238,-4.471,1.43,0.36,-0.05,0.228,-0.482,-2.393,-2.72,3
STLD,8867,0.757,5.428,0.377,1.312,0.882,0.466,0.66,0.779,0.611,-1.103,-0.38,0.555,0.125,-0.291,-0.097,0.022,-0.146,2
STNE,8867,-0.37,9.314,-0.418,-0.075,-0.73,-0.57,-1.277,-0.655,-0.557,-7.792,-0.048,0.295,-0.36,-0.2,-0.907,-0.285,-0.187,0
STOK,4439,0.558,15.586,-1.468,1.271,1.591,0.421,-1.096,-0.453,-0.184,-16.125,-2.027,0.712,1.033,-0.137,-1.655,-1.011,-0.742,0
STRA,7389,0.196,5.304,-0.317,0.28,0.63,0.061,0.438,0.329,0.167,-1.186,-0.513,0.084,0.434,-0.135,0.242,0.132,-0.029,2
STRL,7382,1.165,9.045,1.671,1.132,1.162,1.092,1.407,1.548,1.25,-2.789,0.506,-0.033,-0.003,-0.073,0.242,0.382,0.085,2
STX,8867,0.905,6.835,0.684,0.844,0.662,0.61,0.741,0.856,1.057,-2.525,-0.221,-0.06,-0.243,-0.295,-0.163,-0.049,0.152,2
STZ,8867,-0.109,3.341,-0.135,-0.004,0.009,-0.203,-0.068,0.006,0.005,-3.447,-0.025,0.105,0.118,-0.093,0.041,0.115,0.114,2
SUPN,8388,0.356,4.851,1.073,0.639,-0.038,0.342,1.094,0.434,0.29,-0.24,0.717,0.283,-0.394,-0.014,0.738,0.078,-0.066,2
SVC,4764,-0.77,9.098,0.12,-0.863,-0.941,-0.582,-0.242,-0.695,-1.763,-1.799,0.89,-0.093,-0.171,0.188,0.528,0.075,-0.992,3
SWBI,6711,0.087,6.916,0.059,0.431,0.326,-0.6,0.152,0.032,-0.088,0.0,-0.027,0.344,0.239,-0.686,0.065,-0.055,-0.175,2
SWIM,3142,-1.529,12.018,0.093,-2.571,0.257,-1.991,-0.616,0.883,3.17,-6.389,1.622,-1.043,1.786,-0.463,0.912,2.411,4.698,0
SWKS,8867,-0.262,5.24,0.023,-0.337,-0.508,-0.232,-0.215,-0.23,0.009,-0.595,0.285,-0.075,-0.246,0.03,0.048,0.032,0.272,2
SYBT,4112,0.437,6.117,0.733,0.699,0.362,0.081,1.436,-1.599,0.845,-4.147,0.296,0.262,-0.075,-0.356,0.999,-2.036,0.409,3
SYK,8867,0.108,3.474,0.132,0.232,0.211,0.06,0.155,-0.021,0.479,-0.425,0.024,0.123,0.103,-0.048,0.047,-0.13,0.371,2
SYM,6457,0.092,13.371,-0.387,0.75,0.645,-1.186,-0.292,-1.502,-2.858,-4.237,-0.479,0.659,0.553,-1.277,-0.384,-1.594,-2.949,0
SYNA,8856,-0.109,7.262,-0.085,0.09,-0.604,0.263,0.294,-0.114,-1.13,-3.561,0.024,0.199,-0.495,0.372,0.402,-0.005,-1.021,2
SYRE,4053,1.461,11.263,-0.196,1.881,2.369,-0.43,1.59,1.762,3.319,3.489,-1.657,0.42,0.908,-1.891,0.13,0.301,1.858,0
T,8867,0.077,3.68,0.262,0.043,0.104,0.145,0.384,0.0,-0.068,-0.107,0.185,-0.034,0.027,0.068,0.307,-0.077,-0.146,2
TARS,5335,1.218,9.756,-1.113,0.956,1.065,1.518,0.264,1.054,-0.683,1.059,-2.331,-0.262,-0.154,0.3,-0.954,-0.164,-1.901,1
TASK,5421,-0.499,12.56,-1.185,0.176,-0.059,-0.742,-1.917,-0.451,-2.526,-6.601,-0.686,0.675,0.44,-0.243,-1.418,0.049,-2.026,0
TBBK,8147,0.449,6.643,0.159,0.462,0.203,0.549,0.034,0.013,-0.547,0.189,-0.289,0.014,-0.246,0.1,-0.415,-0.435,-0.996,2
TBPH,4509,0.659,8.566,1.596,1.098,0.42,0.16,1.469,0.0,0.596,-2.23,0.937,0.439,-0.239,-0.5,0.81,-0.659,-0.064,3
TCBI,8846,0.292,4.625,0.516,0.525,-0.192,0.191,0.654,0.271,-1.043,-1.37,0.225,0.233,-0.483,-0.1,0.362,-0.02,-1.335,2
TCMD,3795,-0.099,13.536,-2.001,0.229,1.223,0.375,-0.291,0.997,-1.613,-1.225,-1.902,0.329,1.322,0.474,-0.191,1.096,-1.514,1
TCPC,3873,-0.354,5.515,-0.534,-0.379,-0.296,0.599,-0.607,0.979,0.185,-2.355,-0.18,-0.025,0.059,0.953,-0.253,1.333,0.539,1
TEAM,8867,-0.133,8.723,-0.204,0.307,-0.124,-0.428,-0.625,-1.522,1.151,-3.159,-0.071,0.439,0.009,-0.295,-0.493,-1.389,1.284,0
TECH,8867,-0.181,5.601,0.0,-0.286,-0.378,-0.302,-0.343,-0.487,-0.099,-2.817,0.181,-0.105,-0.198,-0.121,-0.163,-0.306,0.082,2
TEM,3683,-0.43,14.245,-0.846,-0.857,0.215,0.562,-1.649,-0.556,-0.163,-0.972,-0.416,-0.427,0.646,0.992,-1.218,-0.125,0.268,1
TENB,8867,-0.075,6.837,1.847,0.0,-0.497,-0.327,0.77,-0.767,-0.801,-2.2,1.922,0.075,-0.422,-0.252,0.845,-0.692,-0.725,3
TER,8867,0.646,6.777,0.496,1.089,0.481,-0.015,-0.041,-0.072,2.338,-1.931,-0.15,0.443,-0.166,-0.662,-0.687,-0.718,1.692,2
TFSL,4665,-0.287,4.762,-0.212,-0.293,-0.44,-0.706,-0.283,-1.644,-0.257,-1.515,0.075,-0.006,-0.153,-0.419,0.004,-1.357,0.03,2
TGT,8867,-0.112,4.9,0.065,-0.334,-0.05,0.432,0.072,-0.054,-0.044,-1.599,0.177,-0.222,0.062,0.544,0.184,0.058,0.068,2
TGTX,8688,0.126,11.974,-0.103,0.0,0.729,0.041,0.499,0.222,-0.26,-6.014,-0.229,-0.126,0.603,-0.084,0.374,0.096,-0.386,0
TH,4429,0.627,12.19,0.7,-0.144,0.178,0.858,0.444,-0.039,-0.991,1.046,0.073,-0.771,-0.449,0.231,-0.183,-0.666,-1.617,1
THRM,6919,-0.2,6.407,0.791,0.311,-0.849,-0.669,0.472,-0.411,-0.201,0.058,0.992,0.511,-0.649,-0.468,0.672,-0.21,-0.0,3
THRY,4295,-1.464,8.414,-1.343,-1.467,-2.485,-0.869,-2.063,-0.093,-2.088,-6.179,0.121,-0.003,-1.022,0.595,-0.599,1.371,-0.624,1
TIGO,3929,1.342,8.207,2.167,1.261,0.843,1.192,0.708,2.289,-1.321,1.509,0.825,-0.081,-0.499,-0.15,-0.635,0.947,-2.664,2
TIGR,4067,-1.538,11.201,0.103,-2.387,-1.918,-2.694,-0.602,-0.431,-3.569,-4.875,1.641,-0.849,-0.379,-1.155,0.937,1.107,-2.031,3
TILE,4620,0.534,8.076,0.567,0.774,0.594,0.307,0.441,0.537,1.082,-3.062,0.033,0.24,0.06,-0.227,-0.092,0.004,0.548,2
TITN,4199,-0.083,10.595,1.145,0.062,0.77,-0.935,0.969,0.203,-1.015,-1.748,1.228,0.145,0.852,-0.852,1.052,0.286,-0.933,3
TJX,8867,0.304,3.047,0.603,0.464,0.585,0.242,0.691,0.512,0.609,0.009,0.299,0.159,0.281,-0.062,0.387,0.207,0.305,2
TLN,3576,1.087,7.721,3.553,1.276,1.049,0.414,3.614,-0.275,1.055,-0.646,2.466,0.189,-0.038,-0.673,2.528,-1.362,-0.032,3
TLRY,8255,-2.371,12.142,-2.122,-2.302,-1.981,-3.226,-1.404,-0.573,-1.79,-4.56,0.249,0.069,0.39,-0.855,0.968,1.798,0.581,3
TM,8867,-0.014,3.838,-0.037,0.029,0.262,-0.325,-0.205,0.247,0.61,-1.495,-0.023,0.044,0.277,-0.31,-0.191,0.261,0.624,2
TMCI,3992,-0.889,12.386,-0.829,-0.388,-1.201,-0.257,-0.719,-3.28,-2.084,-7.786,0.06,0.502,-0.312,0.632,0.17,-2.391,-1.194,3
TMDX,8144,0.394,10.509,-0.518,0.677,0.687,0.708,0.252,1.369,-1.109,-0.322,-0.911,0.283,0.294,0.314,-0.141,0.975,-1.502,1
TMO,8867,0.17,3.873,0.153,0.421,0.131,0.078,0.526,0.343,0.473,-0.598,-0.016,0.251,-0.038,-0.092,0.356,0.173,0.303,2
TMUS,8867,0.084,3.365,0.487,0.025,0.002,0.112,0.206,0.008,1.052,-3.319,0.403,-0.059,-0.082,0.029,0.122,-0.075,0.969,2
TNDM,8867,-0.319,9.929,-1.332,-0.247,0.195,-0.537,-0.982,-0.639,0.688,-6.324,-1.014,0.071,0.513,-0.219,-0.663,-0.321,1.006,0
TNGX,3511,0.374,14.326,2.91,0.0,0.0,1.354,-0.692,1.595,-2.147,-3.253,2.536,-0.374,-0.374,0.98,-1.066,1.221,-2.521,1
TNXP,4562,-4.275,22.199,-4.959,-5.14,-4.303,-3.773,-5.268,-2.084,-5.827,-15.499,-0.684,-0.865,-0.028,0.502,-0.993,2.191,-1.552,1
TOST,8473,0.193,8.352,0.687,0.63,-0.117,0.138,0.2,0.307,0.659,-2.887,0.494,0.437,-0.31,-0.055,0.007,0.115,0.466,2
TOWN,5296,-0.143,4.553,0.48,-0.059,-0.918,-0.52,0.361,-0.587,-0.219,-3.583,0.623,0.084,-0.775,-0.377,0.504,-0.444,-0.076,3
TPG,7860,0.185,5.982,-0.489,0.231,0.223,0.374,-0.358,0.549,0.0,-3.931,-0.673,0.047,0.039,0.189,-0.543,0.364,-0.185,2
TREE,7575,-1.21,11.782,-1.439,-1.738,-1.524,0.208,-1.75,0.817,-2.676,-0.059,-0.23,-0.529,-0.314,1.418,-0.541,2.026,-1.466,1
TRI,8867,0.134,3.907,-0.39,0.089,0.141,0.046,0.189,0.252,-0.21,-1.225,-0.524,-0.045,0.008,-0.088,0.055,0.119,-0.344,2
TRIN,5749,0.121,4.421,1.16,0.265,-0.201,-0.296,0.886,0.402,-0.344,-0.437,1.039,0.144,-0.322,-0.417,0.764,0.28,-0.465,2
TRIP,8867,-0.105,7.353,-0.321,-0.132,0.383,0.219,-0.445,0.317,-1.952,-5.006,-0.217,-0.027,0.488,0.324,-0.341,0.422,-1.848,1
TRMB,8867,0.045,4.574,-0.254,0.212,-0.233,0.018,-0.447,0.26,0.035,-1.351,-0.299,0.167,-0.278,-0.027,-0.492,0.215,-0.01,2
TRMD,7007,0.693,7.334,-0.227,0.0,1.315,0.733,-0.527,0.951,-1.346,-1.058,-0.92,-0.693,0.622,0.039,-1.22,0.258,-2.039,1
TRMK,6277,0.183,4.862,1.187,0.139,-0.172,-0.052,1.415,1.259,-0.503,-1.875,1.004,-0.044,-0.355,-0.235,1.232,1.076,-0.686,2
TRNS,4014,0.282,10.007,1.122,1.268,0.356,0.783,0.069,-0.251,1.353,-8.365,0.841,0.987,0.074,0.502,-0.213,-0.532,1.072,0
TROW,8867,-0.14,4.044,0.034,-0.132,-0.442,-0.352,-0.122,-0.154,-0.491,-1.879,0.175,0.008,-0.301,-0.212,0.019,-0.014,-0.35,2
TRS,4436,0.418,6.049,-0.322,0.726,1.33,0.39,-0.628,0.47,0.898,-4.682,-0.74,0.309,0.912,-0.028,-1.046,0.052,0.481,0
TRUP,8738,-0.585,9.716,0.851,-0.043,-0.549,-0.793,0.101,0.23,-2.181,-6.349,1.435,0.541,0.036,-0.209,0.686,0.815,-1.596,3
TSCO,8867,0.069,3.982,0.088,0.304,0.243,-0.107,0.112,-0.372,0.722,-1.223,0.019,0.235,0.174,-0.176,0.043,-0.44,0.653,2
TSEM,8686,0.412,6.687,-0.17,0.337,0.787,0.431,0.526,0.778,-0.044,-3.259,-0.582,-0.075,0.375,0.019,0.114,0.366,-0.457,2
TSLA,8867,-0.101,8.432,0.382,-0.395,-0.524,0.17,-0.112,0.034,-2.267,-2.909,0.483,-0.294,-0.424,0.271,-0.011,0.135,-2.166,1
TTD,8867,-0.106,9.293,-0.035,-0.32,0.443,-0.136,0.002,0.059,-1.139,-8.58,0.07,-0.214,0.549,-0.031,0.108,0.164,-1.033,0
TTEK,8865,0.325,4.452,0.44,0.277,0.31,0.478,0.393,0.506,-0.139,-2.851,0.115,-0.048,-0.015,0.153,0.068,0.181,-0.464,2
TTMI,8075,0.841,7.741,0.249,0.912,1.164,0.938,0.227,1.061,0.794,-0.782,-0.591,0.072,0.323,0.097,-0.614,0.221,-0.046,2
