ticker,n,base,std,ovs,mid,cross,green3,panic3,gapsoft,z11,wtop,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,cluster
EA,8867,0.212,3.54,0.396,0.288,0.166,0.151,0.437,0.348,0.597,-0.569,0.184,0.076,-0.046,-0.062,0.225,0.136,0.385,0
EAT,8867,0.658,6.919,0.315,0.572,0.616,0.668,1.196,-0.056,1.959,-0.44,-0.343,-0.087,-0.042,0.01,0.538,-0.714,1.301,0
EBAY,8867,0.317,4.327,0.72,0.635,0.415,0.025,0.722,0.134,0.311,-3.599,0.404,0.318,0.099,-0.292,0.406,-0.183,-0.006,0
EBC,8594,0.181,4.374,0.0,0.563,0.11,0.0,0.205,0.565,-0.091,-1.762,-0.181,0.382,-0.071,-0.181,0.024,0.384,-0.272,0
EBS,6999,-1.12,12.054,-1.583,-0.619,-1.098,-2.056,-1.244,-1.044,-2.015,-3.958,-0.463,0.502,0.023,-0.936,-0.124,0.077,-0.895,2
ECG,3008,1.453,7.903,2.446,3.048,1.436,0.726,3.49,0.703,1.218,3.271,0.993,1.594,-0.017,-0.727,2.037,-0.75,-0.235,1
ECL,8867,0.41,3.327,0.213,0.422,0.514,0.356,0.003,0.537,0.633,-1.02,-0.197,0.012,0.104,-0.054,-0.407,0.127,0.224,0
ECPG,6831,0.539,6.003,0.373,0.447,0.404,0.295,0.282,0.3,0.869,0.082,-0.167,-0.093,-0.136,-0.244,-0.258,-0.239,0.329,0
ECVT,6198,0.413,6.66,1.075,0.78,0.699,0.119,0.229,1.918,1.48,-1.383,0.662,0.367,0.286,-0.295,-0.184,1.505,1.067,0
ED,8867,0.21,2.675,-0.101,0.245,0.448,0.048,-0.033,0.477,0.31,-2.601,-0.311,0.035,0.238,-0.162,-0.243,0.267,0.101,0
EDIT,5331,-1.997,10.695,-2.315,-1.281,-2.812,-2.842,-1.134,0.497,-1.35,-3.883,-0.319,0.716,-0.816,-0.845,0.862,2.493,0.646,1
EE,5150,0.242,6.835,0.864,0.275,-0.29,-0.082,0.193,1.043,1.588,-1.276,0.623,0.034,-0.531,-0.324,-0.049,0.802,1.346,0
EEFT,8860,-0.101,5.019,0.014,0.098,0.128,0.111,-0.139,-0.33,-0.497,-1.644,0.115,0.198,0.229,0.212,-0.038,-0.23,-0.396,0
EFC,8703,0.082,3.283,0.738,-0.098,-0.083,0.22,0.517,0.323,0.331,-0.983,0.656,-0.181,-0.165,0.138,0.435,0.241,0.248,0
EFSC,5363,-0.049,5.044,0.07,-0.054,-0.486,-0.466,0.15,-0.143,-0.437,-1.971,0.12,-0.004,-0.437,-0.417,0.2,-0.093,-0.388,0
EFX,8867,0.05,4.656,0.121,-0.013,0.113,-0.383,-0.224,-0.333,-0.39,-0.212,0.07,-0.064,0.063,-0.433,-0.274,-0.384,-0.44,0
EG,5334,0.313,3.161,1.637,0.421,0.065,-0.029,0.708,-0.366,0.316,-0.503,1.324,0.107,-0.248,-0.342,0.395,-0.679,0.002,0
EGBN,5571,-0.486,7.648,-1.511,-0.754,-0.942,-0.238,-0.716,-0.714,-1.673,-2.43,-1.025,-0.268,-0.456,0.248,-0.23,-0.228,-1.187,2
EGO,8807,0.587,6.767,0.99,0.726,0.237,0.759,0.426,0.943,1.335,-1.267,0.403,0.139,-0.351,0.172,-0.162,0.356,0.748,0
EGP,8861,0.222,3.194,0.502,0.397,0.466,-0.016,0.645,0.18,0.466,-1.166,0.28,0.175,0.244,-0.238,0.423,-0.042,0.244,0
EHC,8867,0.249,3.896,0.169,0.476,0.578,-0.034,0.606,0.34,0.802,-0.683,-0.08,0.227,0.329,-0.283,0.357,0.091,0.553,0
EIG,4113,0.186,4.706,1.525,0.656,0.166,-0.264,1.185,-0.152,1.288,0.047,1.339,0.47,-0.02,-0.45,0.999,-0.338,1.102,0
EIX,8867,0.397,3.634,-0.046,0.596,0.479,0.292,0.517,0.469,1.088,-1.203,-0.443,0.2,0.082,-0.105,0.12,0.073,0.691,0
EL,8867,-0.267,5.869,-0.108,-0.484,-0.242,-0.515,-0.507,-0.136,0.128,-3.823,0.159,-0.217,0.025,-0.248,-0.24,0.131,0.395,0
ELAN,8867,-0.206,6.27,-0.605,-0.16,-0.493,-0.64,-0.293,-0.369,-0.88,-2.133,-0.399,0.046,-0.287,-0.434,-0.087,-0.164,-0.674,0
ELF,8796,0.67,8.304,0.777,0.572,0.304,0.512,1.541,0.821,0.016,-4.585,0.107,-0.098,-0.366,-0.158,0.871,0.151,-0.654,0
ELME,4789,0.116,3.502,0.225,0.293,0.11,-0.058,0.117,0.4,-0.583,-0.225,0.108,0.177,-0.006,-0.175,0.001,0.284,-0.699,0
ELS,8867,-0.181,2.896,0.628,-0.066,-0.263,-0.525,0.146,-0.262,-0.56,0.884,0.81,0.116,-0.082,-0.344,0.327,-0.081,-0.379,0
ELV,7134,0.104,4.041,0.898,0.1,0.073,-0.211,0.807,0.193,0.63,-0.368,0.794,-0.004,-0.031,-0.315,0.703,0.089,0.526,0
ELVN,3200,0.574,13.414,1.783,1.392,-1.25,0.422,0.549,0.388,-1.345,-1.274,1.209,0.818,-1.824,-0.153,-0.025,-0.186,-1.919,1
EMBC,5503,-1.306,8.832,-0.169,-1.341,-1.393,-1.838,-0.966,-1.576,-3.843,-5.724,1.138,-0.035,-0.087,-0.532,0.341,-0.27,-2.537,1
EME,8867,0.717,4.46,1.535,0.538,0.466,0.774,1.5,0.614,0.788,0.725,0.818,-0.178,-0.251,0.058,0.783,-0.102,0.071,0
EMN,8867,-0.122,4.317,0.432,-0.095,-0.346,-0.428,0.277,-0.57,-0.289,-0.863,0.553,0.027,-0.225,-0.306,0.399,-0.448,-0.168,0
EMR,8867,0.251,3.832,0.686,0.129,0.238,0.37,0.739,0.41,0.853,-1.685,0.435,-0.122,-0.012,0.119,0.488,0.159,0.602,0
ENB,8867,0.376,2.784,0.315,0.427,0.605,0.359,0.388,0.263,0.601,-0.83,-0.06,0.052,0.229,-0.017,0.012,-0.113,0.225,0
ENOV,7514,-0.273,5.479,-0.402,-0.136,-0.481,-0.376,-0.311,0.101,-0.558,-2.442,-0.13,0.136,-0.209,-0.103,-0.038,0.373,-0.285,0
ENPH,8867,-0.347,9.942,-0.804,0.307,-1.072,-0.303,-0.204,-0.491,1.44,-2.989,-0.457,0.655,-0.724,0.045,0.144,-0.144,1.787,0
ENR,8853,-0.203,5.076,-0.243,-0.252,-0.281,-0.278,-0.27,0.472,0.809,-3.735,-0.039,-0.049,-0.078,-0.075,-0.067,0.675,1.013,0
ENS,8700,0.41,4.684,0.631,0.59,0.077,0.057,0.532,0.296,0.24,-0.76,0.221,0.18,-0.333,-0.354,0.122,-0.114,-0.17,0
ENSG,8816,0.212,3.544,0.495,0.187,0.0,0.193,0.732,-0.352,0.1,-1.44,0.283,-0.025,-0.212,-0.019,0.52,-0.564,-0.112,0
ENTA,3890,-0.583,12.784,-2.047,-2.598,1.102,0.591,-2.026,3.073,-0.936,-3.648,-1.464,-2.015,1.685,1.174,-1.443,3.656,-0.354,3
ENTG,8867,0.342,6.967,0.419,0.661,-0.026,0.467,0.497,0.17,0.058,-2.033,0.077,0.319,-0.368,0.125,0.155,-0.171,-0.284,0
ENVA,7893,0.726,6.373,0.926,0.393,0.519,0.701,0.755,0.021,-0.492,-1.33,0.201,-0.333,-0.207,-0.025,0.03,-0.705,-1.218,0
ENVX,8658,-0.941,13.42,-0.189,-1.172,-1.338,-0.106,-1.173,0.268,-0.156,-3.462,0.751,-0.232,-0.397,0.835,-0.232,1.209,0.785,3
EOG,8867,0.429,4.63,0.798,0.288,0.6,0.16,0.645,0.213,0.785,-1.148,0.369,-0.141,0.171,-0.269,0.216,-0.216,0.356,0
EOLS,5326,-0.301,11.378,-1.0,0.167,0.429,-0.183,-0.06,1.469,0.383,-1.984,-0.699,0.469,0.73,0.118,0.241,1.77,0.684,2
EPAC,6784,0.104,5.023,0.891,0.372,-0.309,0.348,0.448,-0.936,0.082,-0.581,0.787,0.268,-0.414,0.243,0.343,-1.041,-0.023,0
EPAM,8867,-0.164,8.02,-0.583,-0.067,-0.095,-0.099,-0.843,-0.301,0.988,-1.311,-0.419,0.097,0.069,0.065,-0.679,-0.137,1.152,2
EPC,8732,-0.096,4.881,-0.287,-0.232,-0.093,-0.158,-0.172,0.255,-0.186,-1.826,-0.191,-0.137,0.002,-0.062,-0.076,0.351,-0.091,0
EPD,8867,0.339,2.73,0.588,0.513,0.222,0.246,0.38,0.456,0.378,-1.076,0.249,0.175,-0.117,-0.093,0.041,0.117,0.039,0
EPR,8867,0.338,3.727,0.171,0.164,0.396,0.583,0.211,-0.025,0.74,-1.278,-0.167,-0.175,0.058,0.245,-0.128,-0.364,0.402,0
EPRT,8853,0.163,3.204,0.074,0.126,0.254,0.083,0.395,-0.128,0.154,0.343,-0.089,-0.036,0.092,-0.08,0.232,-0.291,-0.009,0
EQH,8867,0.383,4.269,0.834,0.472,0.216,0.387,1.232,-0.258,0.853,-0.329,0.452,0.09,-0.167,0.004,0.85,-0.641,0.47,0
EQIX,8867,0.203,3.662,0.775,0.3,0.031,0.029,0.824,0.1,0.228,-1.29,0.572,0.097,-0.171,-0.173,0.621,-0.103,0.025,0
EQR,8867,0.127,3.013,0.281,0.13,0.178,0.125,0.272,-0.008,-0.131,-0.908,0.154,0.003,0.051,-0.002,0.145,-0.135,-0.258,0
EQT,8867,0.331,6.072,1.033,0.48,0.0,0.524,0.57,1.118,0.295,-0.123,0.702,0.15,-0.331,0.193,0.239,0.787,-0.035,0
EQX,6286,0.34,7.631,-0.243,0.151,0.282,0.567,0.514,0.643,-0.116,-2.302,-0.583,-0.19,-0.058,0.227,0.174,0.303,-0.456,2
ERIE,8183,0.175,4.647,0.439,0.214,-0.182,0.161,-0.082,0.163,0.491,-0.707,0.264,0.038,-0.357,-0.014,-0.257,-0.012,0.315,0
ERII,6343,0.063,7.644,0.138,0.143,0.309,-0.397,-0.151,-0.337,1.011,-2.92,0.075,0.08,0.246,-0.46,-0.213,-0.4,0.948,2
ERO,4429,0.916,9.963,0.261,-0.507,2.596,0.844,0.247,1.312,0.403,-0.455,-0.655,-1.423,1.679,-0.072,-0.669,0.396,-0.513,2
ES,8867,0.205,3.292,-0.047,0.388,0.26,0.165,0.214,0.352,0.499,-0.199,-0.252,0.184,0.055,-0.04,0.009,0.147,0.294,0
ESAB,7320,0.247,5.2,0.556,0.204,0.141,0.66,0.42,-0.293,1.279,-0.375,0.309,-0.043,-0.106,0.413,0.173,-0.54,1.031,0
ESE,6660,0.558,5.092,0.629,0.73,0.664,0.521,0.305,-0.26,0.383,-0.204,0.07,0.171,0.106,-0.037,-0.253,-0.818,-0.175,0
ESI,8866,0.315,4.755,1.004,0.322,0.645,0.0,0.572,0.342,-0.098,-4.103,0.689,0.007,0.33,-0.315,0.257,0.027,-0.412,0
ESLT,5128,0.96,6.068,1.089,1.113,1.52,0.82,0.33,-0.09,-0.178,-2.719,0.129,0.153,0.56,-0.14,-0.63,-1.05,-1.138,2
ESNT,8857,0.462,3.447,0.19,0.685,0.567,0.26,0.539,0.722,0.504,-0.776,-0.272,0.223,0.105,-0.202,0.077,0.261,0.042,0
ESRT,8102,-0.209,4.877,0.803,-0.183,-0.422,-0.28,0.561,-0.714,-0.894,-1.689,1.012,0.025,-0.214,-0.072,0.77,-0.506,-0.686,1
ESS,8867,0.142,3.192,0.39,0.331,0.115,0.055,0.586,-0.001,0.577,0.246,0.248,0.189,-0.026,-0.087,0.444,-0.143,0.435,0
ESTA,7751,0.629,9.316,1.413,1.777,1.042,0.259,1.272,1.604,0.596,1.267,0.784,1.147,0.413,-0.37,0.642,0.975,-0.033,0
ESTC,8867,0.198,8.414,1.659,0.462,-0.038,-0.228,0.901,0.295,0.156,-2.711,1.46,0.264,-0.236,-0.426,0.703,0.097,-0.043,1
ET,8867,0.36,3.562,1.397,0.735,0.338,0.227,1.16,0.038,0.385,-0.216,1.037,0.375,-0.022,-0.133,0.8,-0.323,0.025,0
ETD,6328,-0.037,5.16,0.788,0.24,-0.354,-0.319,0.205,0.883,-0.215,-2.583,0.826,0.277,-0.316,-0.281,0.243,0.92,-0.178,0
ETN,8867,0.609,3.993,0.476,1.042,0.653,0.45,0.839,0.423,1.15,-0.272,-0.133,0.433,0.044,-0.159,0.23,-0.186,0.541,0
ETR,8867,0.375,2.979,0.815,0.565,0.135,0.21,0.501,0.371,0.426,-1.004,0.44,0.19,-0.24,-0.165,0.126,-0.004,0.051,0
ETSY,8867,-0.033,7.613,-0.315,0.064,-0.087,-0.242,-0.471,0.879,0.548,-3.608,-0.282,0.097,-0.053,-0.209,-0.437,0.912,0.581,2
EVER,5820,0.042,11.994,-0.418,-0.298,0.127,-0.942,-0.494,0.125,0.723,-8.757,-0.46,-0.34,0.085,-0.984,-0.537,0.082,0.681,2
EVGO,3546,-1.498,12.714,0.345,-2.473,-1.007,-1.378,0.449,-3.399,0.253,-2.524,1.842,-0.975,0.491,0.119,1.947,-1.901,1.751,1
EVH,7720,-0.097,8.046,0.716,0.347,-0.407,0.074,-0.041,0.212,-0.374,-3.33,0.814,0.444,-0.31,0.171,0.057,0.31,-0.277,0
EVR,8866,0.524,5.143,0.682,0.784,0.151,0.474,0.876,0.259,0.401,-2.562,0.159,0.26,-0.373,-0.05,0.352,-0.265,-0.123,0
EVRG,8867,0.309,2.693,0.133,0.359,0.226,0.4,0.424,0.362,0.454,-2.265,-0.177,0.049,-0.084,0.091,0.115,0.052,0.145,0
EVTC,7993,-0.13,4.582,0.615,0.174,-0.225,-0.265,0.551,-0.342,0.116,-0.953,0.745,0.304,-0.095,-0.135,0.681,-0.212,0.246,0
EW,8867,0.053,4.504,-0.19,0.415,0.291,-0.338,0.347,-0.226,0.864,-1.601,-0.243,0.362,0.238,-0.391,0.294,-0.279,0.811,0
EWBC,8867,0.374,4.95,0.313,0.711,0.454,0.396,0.8,0.511,0.712,0.459,-0.061,0.337,0.08,0.022,0.426,0.138,0.338,0
EWTX,5146,0.169,13.328,0.047,0.559,-0.273,-1.262,1.494,-0.672,-0.948,0.486,-0.122,0.39,-0.441,-1.431,1.326,-0.841,-1.116,1
EXC,8867,0.233,3.276,-0.05,0.451,0.297,0.092,0.635,0.351,0.728,-0.68,-0.284,0.217,0.063,-0.142,0.402,0.117,0.495,0
EXE,3163,0.386,4.243,-0.781,0.429,0.274,0.608,-0.484,0.903,0.592,-2.022,-1.167,0.043,-0.111,0.222,-0.87,0.518,0.206,2
EXEL,8867,0.409,4.837,1.055,0.458,0.242,0.144,0.888,0.158,1.342,-2.292,0.646,0.05,-0.166,-0.265,0.479,-0.25,0.933,0
EXLS,8835,0.381,4.575,0.782,0.523,0.171,0.281,0.535,0.456,0.622,-0.75,0.401,0.143,-0.21,-0.1,0.154,0.075,0.241,0
EXP,8866,0.434,4.582,-0.042,0.162,0.925,0.375,-0.42,0.644,0.735,-2.039,-0.476,-0.272,0.491,-0.059,-0.855,0.21,0.301,2
EXPD,8867,0.28,3.546,0.686,0.658,0.434,0.141,0.552,0.08,-0.23,-1.012,0.407,0.378,0.154,-0.139,0.273,-0.2,-0.509,0
EXPE,8867,0.425,6.486,0.793,0.679,0.239,0.65,0.689,0.131,0.005,-2.364,0.368,0.255,-0.185,0.225,0.265,-0.293,-0.42,0
EXPO,8717,0.028,4.242,-0.073,0.065,-0.227,-0.231,-0.003,-0.105,0.052,-2.467,-0.101,0.037,-0.255,-0.259,-0.031,-0.133,0.024,0
EXR,8867,0.141,3.947,-0.816,0.138,0.547,0.222,-0.548,0.667,0.711,-1.117,-0.957,-0.002,0.406,0.081,-0.689,0.526,0.57,2
EXTR,8722,0.356,6.874,0.339,0.426,-0.314,0.753,-0.112,1.043,-0.204,-0.68,-0.016,0.07,-0.67,0.397,-0.468,0.688,-0.56,0
EYE,8862,0.086,7.415,0.396,0.0,0.153,-0.09,0.791,0.192,0.356,0.753,0.311,-0.086,0.067,-0.176,0.705,0.106,0.27,0
EYPT,4869,-0.572,14.661,0.753,-1.301,-0.147,-0.892,0.044,-4.44,-3.354,-4.538,1.325,-0.729,0.425,-0.32,0.616,-3.868,-2.782,1
EZPW,4877,1.145,6.323,0.759,1.291,1.2,0.887,1.672,1.549,1.504,-2.241,-0.387,0.146,0.054,-0.258,0.527,0.404,0.359,0
F,8867,0.216,5.642,0.259,0.18,0.0,0.251,0.147,0.235,0.542,-1.558,0.043,-0.035,-0.216,0.035,-0.069,0.02,0.326,0
FA,6448,0.101,7.242,0.487,0.325,0.244,-0.222,0.971,-0.959,-0.219,-3.543,0.385,0.224,0.143,-0.323,0.87,-1.061,-0.32,1
FAF,8866,0.346,3.837,0.556,0.547,0.366,-0.244,0.56,0.686,0.404,-2.682,0.21,0.201,0.021,-0.589,0.214,0.34,0.058,0
FANG,8867,0.409,5.317,1.321,0.145,0.083,0.352,0.92,0.392,0.628,-1.477,0.911,-0.264,-0.327,-0.057,0.511,-0.017,0.219,0
FAST,8867,0.288,3.301,0.15,0.461,0.433,0.446,0.242,0.44,-0.851,-2.575,-0.138,0.173,0.145,0.158,-0.046,0.152,-1.139,0
FATE,3885,-1.972,10.921,-0.844,-0.429,-1.655,-3.457,-1.154,-0.937,-4.076,-3.438,1.128,1.543,0.317,-1.485,0.818,1.035,-2.104,1
FBIN,6304,-0.255,5.404,-0.485,-0.474,0.322,-0.345,-0.235,0.342,-1.231,0.046,-0.23,-0.219,0.577,-0.09,0.02,0.597,-0.976,0
FBK,5230,0.661,5.835,-0.037,0.783,0.592,0.273,0.169,1.254,-0.17,-9.139,-0.698,0.122,-0.069,-0.387,-0.492,0.593,-0.831,2
FBNC,5034,0.08,5.772,-0.231,0.309,0.346,-0.069,0.466,-1.096,0.737,-3.528,-0.311,0.229,0.266,-0.149,0.385,-1.176,0.657,0
FBP,8827,0.425,4.248,0.345,0.324,0.266,0.0,0.237,0.312,0.0,-3.395,-0.08,-0.101,-0.159,-0.425,-0.188,-0.113,-0.425,0
FBRT,4818,-0.301,5.03,-0.319,-0.233,-0.103,-0.284,-0.479,0.002,-1.861,-1.932,-0.018,0.067,0.197,0.017,-0.179,0.302,-1.56,0
FCEL,8195,-2.033,14.183,-1.41,-2.376,-1.81,-3.315,-1.54,0.141,-0.748,-3.725,0.623,-0.344,0.223,-1.282,0.493,2.174,1.285,1
FCF,6951,0.164,4.405,0.23,0.0,-0.34,0.247,0.029,-1.011,0.065,0.12,0.066,-0.164,-0.504,0.083,-0.135,-1.175,-0.099,0
FCFS,8642,0.486,3.912,0.407,0.828,0.611,0.393,0.217,0.274,0.502,-0.397,-0.08,0.342,0.124,-0.093,-0.27,-0.212,0.016,0
FCN,8813,0.204,3.927,0.784,0.354,0.149,0.033,0.387,0.116,0.708,-2.694,0.58,0.15,-0.055,-0.171,0.182,-0.089,0.504,0
FCNCA,8795,0.272,5.929,0.453,0.391,0.088,0.25,0.336,-0.138,-0.819,-1.879,0.182,0.12,-0.184,-0.021,0.064,-0.409,-1.091,0
FCPT,8126,0.035,2.905,0.148,0.112,-0.108,0.159,0.232,0.188,-0.078,-2.288,0.113,0.077,-0.143,0.124,0.197,0.153,-0.113,0
FCX,8867,0.334,6.356,0.627,0.52,-0.05,0.077,0.561,0.267,1.083,-0.896,0.292,0.186,-0.384,-0.257,0.227,-0.067,0.748,0
FDMT,4972,-0.918,15.229,-0.477,-0.105,-0.771,-1.964,0.272,-2.19,-1.662,-6.492,0.441,0.813,0.147,-1.046,1.19,-1.272,-0.744,1
FDP,5011,-0.099,5.415,0.536,-0.133,-0.557,0.26,0.122,0.026,-1.185,-3.299,0.635,-0.033,-0.457,0.359,0.221,0.125,-1.085,0
FDS,8867,0.201,4.171,-0.225,0.249,0.487,0.238,0.02,0.106,0.108,-0.782,-0.426,0.049,0.286,0.037,-0.181,-0.094,-0.092,0
FDUS,3402,0.0,3.939,1.261,-0.054,0.187,-0.601,0.102,1.32,0.103,-3.691,1.261,-0.054,0.187,-0.601,0.102,1.32,0.103,0
FDX,8867,0.378,4.625,0.785,0.573,0.281,-0.043,0.717,0.398,-0.126,-0.218,0.407,0.195,-0.096,-0.42,0.339,0.02,-0.504,0
FE,8867,0.225,2.709,0.039,0.375,0.301,0.102,0.062,0.296,0.062,-0.859,-0.186,0.15,0.076,-0.123,-0.163,0.071,-0.163,0
FELE,7986,0.112,3.677,0.448,0.522,-0.163,0.19,0.91,0.117,0.44,-1.223,0.336,0.41,-0.275,0.079,0.798,0.005,0.328,0
FERG,8069,0.389,4.347,-0.393,0.911,0.56,0.443,-0.211,-0.052,1.483,-0.306,-0.783,0.521,0.171,0.053,-0.601,-0.441,1.093,2
FFBC,6194,0.126,4.834,0.481,0.051,-0.184,0.0,0.963,0.537,-1.432,-2.01,0.354,-0.075,-0.311,-0.126,0.837,0.411,-1.558,0
FFIN,8767,-0.103,4.216,-0.11,0.0,0.049,-0.23,0.207,0.281,-0.743,0.375,-0.008,0.103,0.151,-0.128,0.31,0.384,-0.64,0
FFIV,8867,0.547,4.0,1.0,0.846,0.252,0.183,0.964,0.388,0.773,-0.746,0.453,0.299,-0.295,-0.364,0.417,-0.159,0.226,0
FG,3187,0.611,8.691,1.412,1.08,0.457,0.274,2.087,-0.929,-0.937,-4.574,0.801,0.469,-0.153,-0.337,1.477,-1.539,-1.547,1
FHB,8819,0.038,4.194,0.338,0.293,-0.502,-0.216,0.691,0.117,0.471,-1.622,0.3,0.255,-0.54,-0.253,0.654,0.079,0.433,0
FHI,8838,0.354,3.454,0.116,0.447,0.0,0.119,0.377,-0.087,0.611,0.567,-0.238,0.093,-0.354,-0.236,0.023,-0.441,0.257,0
FHN,8867,0.354,5.456,0.21,0.569,0.412,0.361,0.175,0.438,0.325,-0.973,-0.144,0.215,0.058,0.007,-0.179,0.084,-0.029,0
FIBK,8697,0.058,4.498,0.511,0.122,-0.417,-0.272,0.599,-0.137,-0.13,-1.516,0.453,0.064,-0.475,-0.33,0.541,-0.195,-0.188,0
FICO,8865,0.465,6.027,0.473,0.19,0.493,0.68,0.724,0.092,-0.14,-1.666,0.008,-0.275,0.028,0.215,0.26,-0.373,-0.605,0
FIGS,8049,-0.437,9.665,-0.318,-0.467,-0.121,-0.855,-0.16,-1.104,0.339,-3.68,0.119,-0.03,0.316,-0.418,0.277,-0.667,0.776,2
FIS,8867,-0.046,4.662,0.109,0.0,0.16,-0.37,-0.06,-0.474,-0.333,-1.171,0.154,0.046,0.206,-0.324,-0.014,-0.428,-0.287,0
FISV,4615,0.245,5.608,0.357,0.997,0.128,0.03,0.859,0.756,-0.387,0.753,0.112,0.752,-0.117,-0.215,0.615,0.511,-0.632,0
FITB,8867,0.265,4.487,0.222,0.474,0.23,0.253,0.03,-0.333,-0.784,-1.186,-0.043,0.209,-0.035,-0.012,-0.235,-0.598,-1.049,0
FIVE,8867,0.217,6.555,-0.063,-0.009,0.359,-0.264,0.631,0.555,1.559,-1.877,-0.28,-0.227,0.142,-0.482,0.413,0.337,1.342,0
FIVN,8867,-0.598,8.211,0.071,-0.782,-0.903,-0.419,-0.656,-0.356,-2.39,-2.48,0.669,-0.185,-0.305,0.178,-0.058,0.242,-1.792,0
FIX,8596,1.201,6.127,1.338,1.699,0.93,1.374,1.541,0.347,1.752,-2.928,0.137,0.498,-0.271,0.173,0.34,-0.854,0.551,0
FIZZ,6647,-0.089,4.86,-0.644,0.066,0.189,-0.497,-0.178,-0.271,1.179,-2.246,-0.556,0.155,0.278,-0.408,-0.089,-0.182,1.267,0
FLEX,8867,0.837,6.516,0.641,0.891,0.658,0.863,1.205,1.396,-0.21,-0.861,-0.195,0.054,-0.179,0.027,0.369,0.559,-1.047,0
FLG,3037,0.171,5.57,-0.669,-0.275,1.333,0.0,-0.875,-1.989,-0.581,-0.622,-0.84,-0.447,1.162,-0.171,-1.046,-2.16,-0.753,2
FLGT,6411,-0.689,8.099,0.0,-0.565,-1.23,-1.73,-0.265,-2.131,0.638,-6.094,0.689,0.124,-0.541,-1.041,0.425,-1.442,1.327,1
FLNC,7958,-1.094,13.837,0.411,-0.647,-1.988,-0.675,0.33,-1.092,-0.127,-2.765,1.505,0.446,-0.894,0.419,1.423,0.001,0.967,1
FLNG,7588,0.214,6.131,1.786,0.394,0.049,0.132,1.839,-0.233,0.212,0.284,1.571,0.179,-0.166,-0.083,1.624,-0.448,-0.002,1
FLO,8867,-0.293,3.468,-0.227,-0.404,-0.166,-0.171,-0.298,0.161,0.445,-2.327,0.066,-0.11,0.128,0.123,-0.005,0.454,0.739,0
FLR,8867,0.674,5.993,0.587,1.202,0.81,0.379,0.942,0.491,0.666,1.097,-0.087,0.528,0.136,-0.295,0.268,-0.183,-0.008,0
FLS,8867,0.467,5.128,-0.18,0.712,0.694,0.229,0.288,0.491,1.271,0.743,-0.647,0.245,0.227,-0.238,-0.179,0.023,0.804,0
FLUT,4343,0.242,5.344,-0.676,0.239,0.272,-0.125,-0.192,-0.161,1.044,-0.915,-0.918,-0.003,0.03,-0.367,-0.434,-0.404,0.802,2
FLYW,8743,0.087,8.166,1.217,-0.137,0.39,-0.116,0.119,-0.273,0.697,-1.48,1.131,-0.223,0.304,-0.202,0.032,-0.359,0.611,0
FMC,8867,-0.064,6.613,0.221,-0.045,-0.135,-0.363,0.103,-0.17,-1.226,-1.641,0.285,0.019,-0.071,-0.299,0.168,-0.106,-1.162,0
FN,8712,0.418,7.442,0.639,0.511,0.868,0.373,0.252,-0.042,1.109,-3.1,0.22,0.093,0.449,-0.045,-0.166,-0.461,0.69,2
FNB,8867,0.209,3.93,0.285,0.243,0.217,0.083,0.274,0.284,0.171,-0.725,0.076,0.034,0.009,-0.125,0.065,0.076,-0.038,0
FND,8867,-0.081,6.185,0.049,-0.061,-0.347,0.186,1.143,-0.535,-1.288,-3.069,0.131,0.021,-0.266,0.267,1.225,-0.454,-1.207,1
FNF,8867,0.393,3.861,0.382,0.705,0.495,0.327,0.835,0.338,0.498,-0.567,-0.011,0.312,0.102,-0.066,0.442,-0.054,0.105,0
FNKO,4900,0.173,10.753,1.011,-0.234,0.553,0.818,1.058,1.549,-0.219,0.0,0.838,-0.407,0.38,0.645,0.884,1.376,-0.393,0
FNV,8867,0.435,4.317,0.436,0.361,0.115,0.519,0.395,1.341,0.149,-2.329,0.001,-0.074,-0.32,0.084,-0.04,0.906,-0.287,0
FORM,8723,0.518,7.817,1.025,1.382,0.886,0.36,2.197,-0.009,0.552,-1.356,0.507,0.863,0.368,-0.159,1.678,-0.527,0.034,1
FOUR,8867,-0.038,8.068,1.613,0.034,-0.417,-0.552,0.425,0.622,-0.255,-1.654,1.651,0.072,-0.379,-0.514,0.463,0.66,-0.217,1
FOX,8867,0.404,3.83,0.462,0.542,0.548,0.112,0.535,0.704,0.655,0.84,0.058,0.138,0.144,-0.292,0.131,0.3,0.251,0
FOXA,8867,0.381,3.94,0.663,0.546,0.465,0.168,0.669,0.213,1.815,-2.32,0.282,0.164,0.084,-0.213,0.288,-0.168,1.434,0
FOXF,8651,-0.474,7.129,0.497,-0.399,-0.854,-0.346,0.483,-0.646,-0.244,-6.789,0.971,0.074,-0.38,0.128,0.957,-0.172,0.23,1
FPI,4863,0.0,5.128,-0.296,-0.407,0.0,-0.411,-0.776,0.0,-0.761,-2.208,-0.296,-0.407,0.0,-0.411,-0.776,0.0,-0.761,2
FR,8867,0.249,3.223,0.386,0.336,0.167,0.115,0.504,-0.059,0.777,-0.966,0.137,0.087,-0.082,-0.135,0.255,-0.309,0.528,0
FRHC,6699,0.419,6.174,0.426,0.436,0.66,0.716,0.074,0.044,-0.073,-1.314,0.007,0.018,0.241,0.297,-0.344,-0.375,-0.492,2
